frame.number,frame.time_relative,usb.endpoint_address,usb.transfer_type,usb.urb_type,usb.urb_id,usb.urb_status,usb.data_len,usb.setup.bRequest,usb.setup.wValue,usb.setup.wIndex,usb.setup.wLength,usb.capdata
"3500","1.721247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3501","1.722244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3502","1.722245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3503","1.723248000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3504","1.723249000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3505","1.724216000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3506","1.724218000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3507","1.725234000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3508","1.725236000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3509","1.726236000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3510","1.726237000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3511","1.727242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3512","1.727243000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3513","1.728246000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3514","1.728247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3515","1.729243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3516","1.729244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3517","1.730230000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3518","1.730232000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3519","1.731244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3520","1.731245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3521","1.732249000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3522","1.732250000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3523","1.733243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3524","1.733244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3525","1.734244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3526","1.734245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3527","1.735245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3528","1.735246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3529","1.736243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3530","1.736244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3531","1.737245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3532","1.737247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3533","1.738243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3534","1.738244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3535","1.739270000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3536","1.739271000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3537","1.740215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3538","1.740216000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3539","1.741232000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3540","1.741235000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3541","1.742233000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3542","1.742240000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3543","1.743216000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3544","1.743219000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3545","1.744246000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3546","1.744247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3547","1.745244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3548","1.745245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3549","1.746244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3550","1.746245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3551","1.747230000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3552","1.747231000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3553","1.748245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3554","1.748246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3555","1.749245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3556","1.749246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3557","1.750243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3558","1.750244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3559","1.751245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3560","1.751246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3561","1.752231000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3562","1.752234000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3563","1.753243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3564","1.753245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3565","1.754228000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3566","1.754229000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3567","1.755247000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3568","1.755248000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3569","1.756243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3570","1.756244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3571","1.757218000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3572","1.757220000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3573","1.758233000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3574","1.758236000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3575","1.759243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3576","1.759245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3577","1.760239000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3578","1.760240000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3579","1.761243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3580","1.761244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3581","1.762243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3582","1.762244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3583","1.763243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3584","1.763244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3585","1.764243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3586","1.764244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3587","1.765244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3588","1.765246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3589","1.766243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3590","1.766245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3591","1.767243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3592","1.767244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3593","1.768243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3594","1.768244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3595","1.769243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3596","1.769244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3597","1.770243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3598","1.770244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3599","1.771243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3600","1.771244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3601","1.772243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3602","1.772244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3603","1.773243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3604","1.773244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3605","1.774216000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3606","1.774217000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3607","1.775229000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3608","1.775231000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3609","1.776228000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3610","1.776229000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3611","1.777231000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3612","1.777233000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3613","1.778245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3614","1.778247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3615","1.779245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3616","1.779246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3617","1.780243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3618","1.780245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3619","1.781243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3620","1.781244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3621","1.782246000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3622","1.782247000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3623","1.783243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3624","1.783244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3625","1.784235000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3626","1.784236000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3627","1.785245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3628","1.785246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3629","1.786243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3630","1.786244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3631","1.787243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3632","1.787244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3633","1.788243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3634","1.788245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3635","1.789243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3636","1.789244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3637","1.790215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3638","1.790217000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3639","1.791232000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3640","1.791235000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3641","1.792218000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3642","1.792220000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3643","1.793215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3644","1.793216000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3645","1.794245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3646","1.794246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3647","1.795243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3648","1.795244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3649","1.796243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3650","1.796244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3651","1.797242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3652","1.797244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3653","1.798243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3654","1.798244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3655","1.799249000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3656","1.799250000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3657","1.800243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3658","1.800244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3659","1.801248000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3660","1.801249000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3661","1.802243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3662","1.802244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3663","1.803242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3664","1.803244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3665","1.804243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3666","1.804244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3667","1.805242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3668","1.805244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3669","1.806247000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3670","1.806248000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3671","1.807218000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3672","1.807219000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3673","1.808218000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3674","1.808220000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3675","1.809227000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3676","1.809227000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3677","1.810239000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3678","1.810240000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3679","1.811243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3680","1.811244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3681","1.812243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3682","1.812244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3683","1.813244000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3684","1.813245000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3685","1.814242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3686","1.814244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3687","1.815245000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3688","1.815246000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3689","1.816214000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3690","1.816215000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3691","1.817242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3692","1.817243000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3693","1.818243000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3694","1.818244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3695","1.819242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3696","1.819243000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3697","1.820215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3698","1.820216000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3699","1.821242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3700","1.821244000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3701","1.822247000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3702","1.822248000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3703","1.823215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3704","1.823220000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3705","1.824216000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3706","1.824218000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3707","1.825219000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3708","1.825228000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3709","1.826215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3710","1.826216000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3711","1.827214000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3712","1.827217000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3713","1.828215000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3714","1.828216000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3715","1.829213000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3716","1.829214000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3717","1.830213000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3718","1.830214000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3719","1.831213000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3720","1.831213000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3721","1.832236000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3722","1.832238000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3723","1.833237000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3724","1.833238000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3725","1.834237000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3726","1.834239000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3727","1.835238000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
"3728","1.835239000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3729","1.836238000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"00000080bb000001"
"3730","1.836239000","0x82","0x01","'S'","0xffff8ce907540840","-115","0",,,,,
"3731","1.837242000","0x82","0x01","'C'","0xffff8ce907540840","0","8",,,,,"01000080bb000001"
